Chromosome	Start_Range	End_Range	Count_of_GC	Normalized_Amount_GC	N_Percentage
11	44368717	44378731	3560	0.3554667998	0.0
11	44379389	44383198	1423	0.373490813648	0.0
11	44429710	44444953	5400	0.354237732879	0.0
11	44444955	44444973	5	0.263157894737	0.0
11	44444975	44498173	20554	0.386360645877	0.0
11	44532094	44538585	2611	0.402187307455	0.0
11	44540787	44550805	4168	0.416009581795	0.0
11	44550807	44550822	6	0.375	0.0
11	44550824	44556773	3049	0.51243697479	0.0
11	44556775	44575266	9832	0.531689379191	0.0
11	44580407	44585781	2420	0.45023255814	0.0
11	44592122	44595129	1069	0.355385638298	0.0
11	44595843	44621130	11666	0.461325529896	0.0
11	44629838	44663368	15098	0.450269899496	0.0
11	44665205	44691378	11783	0.45017956751	0.0
11	45067966	45068773	349	0.431930693069	0.0
11	45068793	45100631	14794	0.464650271679	0.0
11	45102710	45111020	4129	0.496811454699	0.0
11	45111919	45112549	312	0.494453248811	0.0
11	45207030	45237273	15711	0.519474937178	0.0
11	45240697	45261916	11338	0.534307257304	0.0
11	45261931	45293686	13832	0.435571230634	0.0
11	45293707	45298034	2021	0.466959334566	0.0
11	45298629	45334569	17087	0.475418046242	0.0
11	45336191	45336820	287	0.455555555556	0.0
11	45336822	45367673	15473	0.501523402048	0.0
11	45558858	45569625	5895	0.547455423477	0.0
11	45571025	45651463	40874	0.508136600405	0.0
11	45662568	45663006	220	0.501138952164	0.0
11	45735851	45755433	9926	0.506868202012	0.0
11	45756390	45759498	1078	0.346735284657	0.0
11	45769060	45813243	20974	0.474696722796	0.0
11	45848309	45878410	14916	0.495515248156	0.0
11	46016226	46097522	38796	0.477213181298	0.0
11	46097967	46120493	11136	0.494340125183	0.0
11	46123442	46139293	7635	0.481642694928	0.0
11	46148109	46165529	7937	0.455599563745	0.0
11	46165531	46176555	5006	0.454058956916	0.0
11	46507335	46537372	14487	0.482289100473	0.0
11	46537374	46557472	11257	0.560077615802	0.0
11	46570269	46588802	10653	0.57478148268	0.0
11	46594855	46609703	6116	0.411879587851	0.0
11	46609705	46611477	678	0.382402707276	0.0
11	46628408	46630731	920	0.39586919105	0.0
11	46630863	46651661	8128	0.390788018655	0.0
11	46681652	46689726	2965	0.367182662539	0.0
11	46693200	46800459	40476	0.377363415999	0.0
11	46800461	46814123	6039	0.441996633243	0.0
11	46814208	46867441	22232	0.417627831837	0.0
11	46867467	46890602	10095	0.436332987552	0.0
11	46923887	46948385	12210	0.498387689293	0.0
11	46949271	46954919	2957	0.523455478846	0.0
11	46964133	46987800	12229	0.516689200608	0.0
11	46991480	47013513	11934	0.541617500227	0.0
11	47019515	47025695	3214	0.519980585666	0.0
11	47062457	47065996	1812	0.51186440678	0.0
11	47066433	47094112	12964	0.468352601156	0.0
11	47128264	47143554	6488	0.424301876921	0.0
11	47146704	47188115	17309	0.41797063653	0.0
11	47194070	47194575	229	0.45256916996	0.0
11	47197877	47199005	436	0.386182462356	0.0
11	47211063	47220928	4073	0.412831948105	0.0
11	47225362	47252420	11498	0.424923315718	0.0
11	47253127	47310288	24975	0.436916133095	0.0
11	47311014	47311628	206	0.334959349593	0.0
11	50821349	54525182	1347046	0.363689625399	0.0696035513471
11	56472318	56475019	885	0.327535159141	0.0
11	56479917	56490384	4073	0.389090561712	0.0
11	56491386	56494393	1001	0.332779255319	0.0
11	56513206	56532089	6586	0.348760855751	0.0
11	56652554	56665643	4965	0.379297173415	0.0
11	56665645	56666415	395	0.512321660182	0.0
11	57134055	57179312	15805	0.349220027398	0.0
11	57181354	57212242	10961	0.354851241542	0.0
11	57223129	57245110	7605	0.345964880357	0.0
11	57250744	57304631	19471	0.361323485748	0.0
11	57304850	57375853	26201	0.369007379866	0.0
11	57378566	57447594	24686	0.357617812803	0.0
11	57449379	57456371	2712	0.387816387816	0.0
11	57462020	57479229	6200	0.360255665311	0.0
11	57479856	57531880	18886	0.363017779914	0.0
11	57811354	57816707	2412	0.450504295854	0.0
11	57817392	57853133	13154	0.368026411505	0.0
11	57853898	57864154	3644	0.355269572	0.0
11	57864156	57867117	1156	0.390276839973	0.0
11	57870419	57874028	1324	0.36675900277	0.0
11	57884029	57943738	23596	0.395176687322	0.0
11	57943858	57960880	7037	0.413381895083	0.0
11	58241605	58242274	336	0.501492537313	0.0
11	58243087	58247700	2407	0.521673168617	0.0
11	58251758	58345477	46605	0.497279129321	0.0
11	58347512	58361579	6549	0.465524594825	0.0
11	58496709	58505140	3701	0.438923149905	0.0
11	58505142	58527331	9939	0.447904461469	0.0
11	58527755	58569146	18680	0.45129493622	0.0
11	58580293	58599130	7810	0.414587535832	0.0
11	58599162	58626586	11851	0.432123974476	0.0
11	59453618	59457039	1378	0.402688486265	0.0
11	59457742	59463607	2264	0.385952949199	0.0
11	59469298	59477532	3465	0.420765027322	0.0
11	59492223	59554944	24715	0.394040368611	0.0
11	59554975	59614832	22601	0.377576932073	0.0
11	59616399	59628933	4889	0.390027921819	0.0
11	59663643	59664246	174	0.288079470199	0.0
11	59667094	59673797	2649	0.395137231504	0.0
11	59713497	59732942	7260	0.373341561247	0.0
11	59734425	59752950	7740	0.41779121235	0.0
11	59793983	59804478	3998	0.380907012195	0.0
11	59804480	59847753	16763	0.387368858899	0.0
11	59859204	59896326	13988	0.376801443849	0.0
11	59954470	60011900	22416	0.390311852484	0.0
11	60011902	60011906	5	1.0	0.0
11	60011908	60012911	356	0.354581673307	0.0
11	60013964	60021410	3628	0.487176044045	0.0
11	60306436	60310238	1592	0.418616881409	0.0
11	60749067	60756061	2927	0.418441744103	0.0
11	60764554	60769380	1802	0.373316759892	0.0
11	60779255	60788725	3933	0.41526765917	0.0
11	60788746	60803477	5458	0.370486016834	0.0
11	60806957	60823743	6153	0.366533627212	0.0
11	60824300	60838418	5009	0.354770167859	0.0
11	60840494	60847527	2460	0.349729883423	0.0
11	60852528	60874502	7709	0.350807736064	0.0
11	60876902	60971998	36765	0.386605255686	0.0
11	61356165	61369535	5164	0.386208959689	0.0
11	61375537	61377725	867	0.396071265418	0.0
11	61377739	61377741	1	0.333333333333	0.0
11	61377743	61389583	4403	0.371843594291	0.0
11	61919562	61927864	3872	0.466337468385	0.0
11	61927866	61940263	5993	0.483384416841	0.0
11	61941577	61964458	10295	0.4499169653	0.0
11	61965667	61973888	3837	0.466674774994	0.0
11	61974754	61981329	3552	0.540145985401	0.0
11	62154429	62159750	2756	0.517850432168	0.0
11	62168078	62177286	4843	0.525898577479	0.0
11	62177656	62200040	9997	0.446593701139	0.0
11	62200042	62203339	1427	0.432686476653	0.0
11	62204137	62210119	2867	0.479191041284	0.0
11	62237474	62251459	6510	0.465465465465	0.0
11	62251534	62255367	1575	0.410798122066	0.0
11	62309836	62325416	6888	0.442076888518	0.0
11	62416617	62432469	9278	0.585252002775	0.0
11	62433125	62434132	581	0.576388888889	0.0
11	62752241	62771356	10793	0.564605566018	0.0
11	62876987	62885306	3576	0.429807692308	0.0
11	63450488	63465890	7253	0.470882295657	0.0
11	63589651	63598964	4456	0.478419583423	0.0
11	63598966	63601522	1253	0.490027375831	0.0
11	63603400	63609804	3127	0.488212334114	0.0
11	63620452	63643743	11043	0.474111282844	0.0
11	64544829	64545018	97	0.510526315789	0.0
11	65489859	65498697	4269	0.482973187012	0.0
11	65519781	65520010	124	0.539130434783	0.0
11	65520012	65520834	505	0.613608748481	0.0
11	65663890	65668591	2881	0.612717992344	0.0
11	65668593	65683807	8807	0.578836674335	0.0
11	65687364	65727240	20333	0.509892920731	0.0
11	65763471	65784586	12328	0.583822693692	0.0
11	65784995	65792421	4037	0.543557290965	0.0
11	66038650	66116518	38764	0.497810425201	0.0
11	66117263	66136192	8577	0.453090332805	0.0
11	66137291	66159666	12034	0.537808366107	0.0
11	66181323	66205244	10837	0.453013962043	0.0
11	66205755	66216847	4731	0.426485170828	0.0
11	66216911	66236840	9949	0.499197190166	0.0
11	66237118	66240776	1853	0.506422519814	0.0
11	66240792	66241033	124	0.512396694215	0.0
11	66261068	66268498	3521	0.473825864621	0.0
11	66269036	66274335	2433	0.459056603774	0.0
11	66296656	66298695	969	0.475	0.0
11	66300012	66352867	29033	0.549284849402	0.0
11	67077892	67085119	3109	0.430132816823	0.0
11	67111776	67139758	11420	0.408104920845	0.0
11	67149940	67162567	5625	0.445438707634	0.0
11	67166419	67168400	1067	0.538345105954	0.0
11	67168798	67195275	13710	0.517788352595	0.0
11	67195277	67213003	9688	0.546510971964	0.0
11	67242178	67251252	4779	0.526611570248	0.0
11	67251868	67265604	7559	0.550265705758	0.0
11	68466948	68515366	24954	0.515376195295	0.0
11	68707144	68717836	4914	0.459552978584	0.0
11	68718342	68734012	7221	0.460787441771	0.0
11	68970586	68990444	11415	0.574802356614	0.0
11	69265065	69278608	6564	0.48464264619	0.0
11	69280208	69281603	705	0.505014326648	0.0
11	69288878	69291312	1407	0.577823408624	0.0
11	69292177	69294057	1039	0.552365762892	0.0
11	69294060	69303055	4753	0.528345931525	0.0
11	69304960	69318808	6893	0.497725467543	0.0
11	69318934	69359662	22270	0.546784846178	0.0
11	69536862	69547791	4404	0.402927721866	0.0
11	69547793	69567379	7749	0.395619543575	0.0
11	69568974	69584947	6756	0.422937273069	0.0
11	69587343	69593232	2677	0.454499151104	0.0
11	69999189	70000512	841	0.635196374622	0.0
11	70006329	70025097	9561	0.509403804145	0.0
11	70027097	70055958	16286	0.564271360266	0.0
11	70057103	70095647	21652	0.561733039305	0.0
11	70096214	70098563	1118	0.475744680851	0.0
11	70263305	70274242	5454	0.49862863412	0.0
11	70279167	70284257	2638	0.518169318405	0.0
11	70284259	70334316	25429	0.507990730752	0.0
11	70334318	70335874	787	0.505459216442	0.0
11	70335876	70346078	4212	0.412819758894	0.0
11	70392263	70410625	8696	0.473560964984	0.0
11	70410627	70413228	1396	0.536510376633	0.0
11	70417246	70420919	1848	0.502994011976	0.0
11	70422922	70454935	16537	0.516555257075	0.0
11	70455204	70469159	7570	0.542419031241	0.0
11	70469940	70520265	26444	0.525454039661	0.0
11	70617406	70630704	6123	0.460410557185	0.0
11	70650537	70657647	3967	0.557868091689	0.0
11	70658564	70661310	1415	0.51510738988	0.0
11	70661732	70701698	19356	0.484299547126	0.0
11	70702498	70733409	15717	0.508443322981	0.0
11	70834620	70850841	7513	0.463136481322	0.0
11	72106175	72133546	14027	0.512457986263	0.0
11	72133548	72135396	906	0.489994591671	0.0
11	72183491	72200497	7916	0.465455400717	0.0
11	72202249	72226156	12267	0.5130918521	0.0
11	72253457	72263734	5023	0.48871375754	0.0
11	72264608	72268140	1737	0.491650155675	0.0
11	72269942	72270270	212	0.644376899696	0.0
11	72464974	72502136	18532	0.49866803003	0.0
11	72502236	72502255	13	0.65	0.0
11	72502335	72532438	15013	0.498704491098	0.0
11	72536944	72549180	5689	0.464901528152	0.0
11	72550536	72561705	5131	0.459355416294	0.0
11	72758078	72765128	3296	0.46745142533	0.0
11	72813251	72816355	1569	0.505314009662	0.0
11	72832856	72908365	28990	0.38392265925	0.0
11	72914455	72935472	9363	0.44547530688	0.0
11	73096821	73138051	18968	0.460042201256	0.0
11	73402656	73426967	10534	0.433283974992	0.0
11	73427352	73438235	4535	0.416666666667	0.0
11	73560787	73565585	2100	0.437591164826	0.0
11	73565607	73578011	5022	0.404836759371	0.0
11	73583805	73595733	5217	0.437337580686	0.0
11	73598253	73603519	2188	0.415416745776	0.0
11	73906609	73911493	1955	0.400204708291	0.0
11	73946670	73969006	8873	0.397233290057	0.0
11	73989714	73999048	3523	0.377396893412	0.0
11	73999189	74017113	6860	0.382705718271	0.0
11	74017478	74050710	12431	0.374055908284	0.0
11	74051287	74079628	10684	0.376967045374	0.0
11	74081124	74086950	2099	0.360219667067	0.0
11	74092345	74116954	9353	0.380048760666	0.0
11	74117283	74131563	5217	0.365310552482	0.0
11	74847912	74851736	1921	0.502222222222	0.0
11	75021089	75050021	14174	0.489890436526	0.0
11	75088700	75098155	4113	0.434961928934	0.0
11	75099956	75127460	10928	0.397309580076	0.0
11	75127648	75146390	7426	0.396201248466	0.0
11	75150501	75161746	4217	0.374977769874	0.0
11	75184197	75224462	15339	0.380941737446	0.0
11	75395082	75405035	3546	0.356238698011	0.0
11	75405501	75465848	22424	0.37157817989	0.0
11	75476137	75484378	3225	0.391288522203	0.0
11	75492629	75541733	21866	0.445290703594	0.0
11	75542474	75545568	1191	0.384814216478	0.0
11	75550180	75565132	6316	0.422390155822	0.0
11	75576874	75621653	18641	0.416279589102	0.0
11	75621956	75646756	11108	0.447885165921	0.0
11	75648614	75704124	22033	0.396912323684	0.0
11	75707514	75723791	6466	0.397223246099	0.0
11	75727120	75752743	12307	0.480291913831	0.0
11	75756933	75763090	3108	0.504709321208	0.0
11	75764034	75774338	5404	0.524405628336	0.0
11	75774340	75813947	18969	0.478918400323	0.0
11	76293963	76304715	5107	0.47493722682	0.0
11	76304952	76316801	6328	0.534008438819	0.0
11	76336750	76342482	3109	0.54229897087	0.0
11	76377261	76396202	9839	0.519427726745	0.0
11	76400815	76428935	14640	0.520607375271	0.0
11	76428937	76431236	1088	0.473043478261	0.0
11	76556074	76572914	8373	0.497179502405	0.0
11	76729178	76734074	1985	0.405350214417	0.0
11	76734742	76749140	6021	0.418154038475	0.0
11	76750443	76804689	23393	0.43123122016	0.0
11	76805075	76810577	2740	0.497910230783	0.0
11	76816579	76855905	18152	0.461565845348	0.0
11	76857062	76861971	2525	0.514256619145	0.0
11	77023168	77029457	2253	0.358187599364	0.0
11	77231619	77238992	3509	0.475861133713	0.0
11	77257874	77279515	12270	0.566953146659	0.0
11	77279546	77312928	18164	0.544109277177	0.0
11	77316287	77372794	29790	0.52718199193	0.0
11	77376957	77384759	4085	0.523516596181	0.0
11	77390155	77451558	28689	0.467217119406	0.0
11	77451945	77473455	8880	0.412812049649	0.0
11	77474256	77519154	19186	0.427314639524	0.0
11	77521835	77530156	3391	0.407474164864	0.0
11	77530208	77543297	5503	0.420397249809	0.0
11	77545027	77572248	9817	0.360627433693	0.0
11	78286891	78296628	5004	0.513863216266	0.0
11	78374608	78374695	29	0.329545454545	0.0
11	78375516	78431597	22249	0.396722656111	0.0
11	78432474	78458029	9778	0.382610737205	0.0
11	78461308	78476572	5726	0.37510645267	0.0
11	78486192	78524450	15419	0.40301628375	0.0
11	79102009	79110921	3885	0.435880175025	0.0
11	79187100	79190455	1505	0.448450536353	0.0
11	79191956	79193488	693	0.452054794521	0.0
11	79454687	79480578	10024	0.387146608991	0.0
11	79480593	79499744	7439	0.388418964077	0.0
11	79499746	79515141	6467	0.420044167316	0.0
11	79515878	79573223	23066	0.402225089806	0.0
11	79617934	79631542	5232	0.384451465942	0.0
11	79637994	79679386	15472	0.373783006789	0.0
11	79684847	79690237	2078	0.385457243554	0.0
11	79840331	79842443	957	0.452910553715	0.0
11	79862534	79864903	1032	0.435443037975	0.0
11	79866045	79912126	20172	0.437741417473	0.0
11	79913562	79917703	1807	0.436262675036	0.0
11	79951477	80034131	36191	0.437856149053	0.0
11	80124844	80161853	16133	0.435909213726	0.0
11	80162751	80220155	26122	0.455047469733	0.0
11	80221523	80256459	15684	0.448922345937	0.0
11	82342503	82352380	3591	0.363535128569	0.0
11	82355275	82359478	1736	0.412940057088	0.0
11	82414196	82416150	657	0.336061381074	0.0
11	82416965	82421103	1391	0.336071514859	0.0
11	82421600	82422997	517	0.369814020029	0.0
11	83805660	83821679	6397	0.399313358302	0.0
11	83827779	83845751	6567	0.365381405441	0.0
11	83909898	83922145	5613	0.458278902678	0.0
11	83940060	83941311	432	0.345047923323	0.0
11	83941332	83949411	3106	0.384405940594	0.0
11	83949414	83976784	10346	0.377991304666	0.0
11	83978010	84068961	35293	0.388039845193	0.0
11	84069825	84090926	8385	0.397355700881	0.0
11	84161773	84171725	3852	0.387018989249	0.0
11	84173170	84191988	7678	0.407991923056	0.0
11	84192005	84213897	9220	0.421139176906	0.0
11	84917970	84922852	1971	0.40364530002	0.0
11	84928854	84950636	8137	0.373548179773	0.0
11	85209277	85268321	20676	0.35017359641	0.0
11	85280950	85344877	23234	0.363440120135	0.0
11	85349945	85371244	7732	0.363004694836	0.0
11	85383798	85398535	5397	0.366196227439	0.0
11	85399478	85406078	2242	0.339645508256	0.0
11	86336678	86353205	5794	0.350556631171	0.0
11	86355025	86365261	3554	0.347172023054	0.0
11	86367486	86402150	12927	0.372912159238	0.0
11	86406814	86452888	16521	0.358567552903	0.0
11	86458890	86468824	3309	0.333064921993	0.0
11	87045624	87068040	8760	0.390774858366	0.0
11	88155067	88162721	3071	0.401175702155	0.0
11	88165262	88165283	10	0.454545454545	0.0
11	88232704	88247230	5987	0.412129138845	0.0
11	88251933	88297340	18339	0.403871564482	0.0
11	88297342	88361500	23530	0.366745117598	0.0
11	88362171	88406646	15648	0.351830200558	0.0
11	88411084	88412479	506	0.362464183381	0.0
11	88422005	88442009	6995	0.349662584354	0.0
11	92847635	92875304	9368	0.338561619082	0.0
11	92875309	92875309	1	1.0	0.0
11	92875311	92875314	1	0.25	0.0
11	92875327	92902225	9863	0.36666790587	0.0
11	94052388	94057445	1964	0.388295769079	0.0
11	94077377	94100279	9291	0.405667379819	0.0
11	94645425	94664737	7270	0.376430383679	0.0
11	94666337	94669084	988	0.359534206696	0.0
11	94672958	94674210	546	0.435754189944	0.0
11	94674873	94678069	1228	0.384110103222	0.0
11	94704676	94717954	4733	0.356427441825	0.0
11	94726724	94729023	903	0.392608695652	0.0
11	94894681	94913296	7585	0.407445208423	0.0
11	94914988	94933727	7554	0.403094983991	0.0
11	94938926	94949161	4182	0.408558030481	0.0
11	94959819	94960554	295	0.400815217391	0.0
11	95005749	95025491	7203	0.364838170491	0.0
11	95056948	95095304	14818	0.386318012358	0.0
11	95095461	95137437	17853	0.425304333325	0.0
11	95237022	95248590	4805	0.415334082462	0.0
11	95344867	95371583	10967	0.410487704458	0.0
11	95372372	95374375	884	0.441117764471	0.0
11	95376814	95401072	9701	0.399892823282	0.0
11	95402327	95430858	10763	0.377225571288	0.0
11	95487559	95488494	383	0.409188034188	0.0
11	95488496	95510568	9113	0.412857337018	0.0
11	95510571	95510577	0	0.0	0.0
11	95510630	95534728	10077	0.418150130711	0.0
11	95538168	95540504	1027	0.43945228926	0.0
11	95552143	95580524	11025	0.388450426327	0.0
11	95625861	95633805	3150	0.396475770925	0.0
11	95633884	95638065	1495	0.357484457198	0.0
11	95638793	95638862	34	0.485714285714	0.0
11	95639301	95654013	6383	0.433834024332	0.0
11	95739228	95746828	3387	0.445599263255	0.0
11	95747647	95753611	2968	0.497569153395	0.0
11	95935072	95951694	6776	0.407627985322	0.0
11	95978751	96002462	9641	0.406587381916	0.0
11	96002828	96004428	745	0.465334166146	0.0
11	96010251	96012471	903	0.406573615489	0.0
11	96012473	96041058	12316	0.430840271462	0.0
11	96046321	96051279	1963	0.395845936681	0.0
11	96053954	96063884	3883	0.390997885409	0.0
11	96100002	96115618	6472	0.414420183134	0.0
11	96117745	96120929	1292	0.405651491366	0.0
11	96187836	96196790	3521	0.393188163037	0.0
11	96339826	96411731	28724	0.39946596946	0.0
11	96429119	96447444	7494	0.408927207247	0.0
11	96553641	96554290	206	0.316923076923	0.0
11	96554335	96568384	4656	0.331387900356	0.0
11	96943721	96950457	2613	0.387858097076	0.0
11	96958355	96961593	1314	0.405680765668	0.0
11	96962036	96976375	4910	0.34239888424	0.0
11	99341552	99357071	5091	0.328028350515	0.0
