chr	start	stop
22	50799042	50799509
22	50799606	50806067
3	18347	21801
3	18419	21801
3	18667	200558
3	21132	83372
3	22816	87439
3	35638	1594421
3	44544	2839126
3	75287	77693
3	93308	100999
3	134216	135635
3	134216	135635
3	134341	135635
3	136842	142682
3	156054	321571
3	185697	192762
3	186914	192955
3	186948	192685
3	188339	195392
3	209075	221092
3	228162	241115
3	230573	241080
3	244100	278306
3	261742	262542
3	271980	284867
3	271980	284867
3	273669	286047
3	284801	714404
3	288332	289180
3	385789	881764
3	408411	433147
3	453466	486218
3	486800	492367
3	520366	1309970
3	570340	620563
3	574856	607183
3	631565	632579
3	670006	721902
3	802139	816406
3	812063	819313
3	815416	816380
3	815775	1386714
3	836940	846562
3	857577	861398
3	914130	930467
3	923988	924841
3	949010	955060
3	949011	955096
3	949011	955096
3	969611	1016732
3	991076	997711
3	991076	997741
3	991146	997820
3	1002471	1004553
3	1002471	1004553
3	1002477	1004527
3	1029958	2292242
3	1041828	1102411
3	1069855	1200555
3	1070127	1202073
3	1101740	1200555
3	1122457	1123524
3	1126487	1129427
3	1137770	1674636
3	1140629	1157779
3	1205331	1207972
3	1283496	1286790
3	1323889	1325022
3	1323926	1325515
3	1323951	1325466
3	1326792	1335582
3	1346767	1354897
3	1393674	1650846
3	1418775	1419688
3	1438739	1500721
3	1451742	1564327
3	1468625	1492272
3	1488308	1929932
3	1541505	1564327
3	1559090	1679464
3	1561442	1677338
3	1564927	1567688
3	1584998	1585599
3	1638163	1639549
3	1641009	1652684
3	1641566	1650846
3	1649762	1664773
3	1654527	1666406
3	1654527	1666406
3	1661183	1664773
3	1661183	1669978
3	1661918	1670498
3	1689018	1693397
3	1704882	1889217
3	1717172	1862809
3	1729308	1738905
3	1736405	1749715
3	1740267	1746857
3	1740291	1746860
3	1740609	1746846
3	1740840	1745897
3	1740875	1763700
3	1758704	1772498
3	1810073	1821012
3	1839270	1913448
3	1854126	1870759
3	1871499	1884256
3	1871605	1872306
3	1871605	1872306
3	1876059	1881530
3	1876073	1881526
3	1876125	1881529
3	1885541	1909108
3	1886600	1910776
3	1894825	1903530
3	1919638	1942017
3	1937876	1955102
3	1945650	1946442
3	1974634	2164489
3	1986717	1987559
3	1986894	1987379
3	1986894	1987379
3	1987145	2359283
3	2047886	2068196
3	2055469	2948539
3	2098766	2098958
3	2215361	2484633
3	2263830	2270749
3	2278751	2279205
3	2291095	2342639
3	2292979	2411053
3	2339032	2349652
3	2342146	2371537
3	2370884	2389433
3	2376243	2387179
3	2385223	2386302
3	2420412	2433836
3	2454024	2454718
3	2471680	2543295
3	2475906	2544145
3	2574157	2575452
3	2620892	2722633
3	2835707	2838028
3	2919422	2921065
3	2972711	2973864
3	2972725	2973864
3	2972797	2973862
3	3009846	3013699
3	3010718	3013563
3	3058965	3087948
3	3175031	3175322
3	3196182	3196867
3	3309774	3346900
3	3393381	3993339
3	3439305	3440302
3	3439305	3440302
3	3439361	3441656
3	3569573	3575135
3	3712062	3714901
3	3749574	3750548
3	3762726	3767135
3	3797753	3935472
3	3867026	3881750
3	3869238	4210352
3	3899993	3994464
3	3915209	3963000
3	3915209	3963000
3	3949468	4028141
3	3955604	3970405
3	3969417	3982762
3	3979106	3980207
3	3982579	4191662
3	3998098	4058037
3	4003831	4004659
3	4034252	4107492
3	4041914	4088886
3	4044859	4051986
3	4046103	4062063
3	4047798	4058037
3	4079539	4189336
3	4099426	4142746
3	4122415	4190814
3	4124455	4313001
3	4132123	4269464
3	4150225	4159502
3	4150733	4159450
3	4150843	4159447
3	4160117	4181585
3	4170650	4213626
3	4171129	4209617
3	4172379	4211778
3	4176681	4182637
3	4198437	4240443
3	4210595	4227347
3	4226736	4235682
3	4228882	4230557
3	4240590	4241951
3	4294748	4362854
3	4525944	4728190
3	4602824	4610454
3	4602953	4609522
3	4739665	5046200
3	4891147	4896683
3	4891155	4896490
3	4891155	4896490
3	4935698	4956174
3	4952475	4953033
3	4980321	4989315
3	4982703	4989315
3	4985375	4989315
3	4989256	4994224
3	4997693	4999185
3	5007137	5008782
3	5154940	5156108
3	5187869	5188682
3	5187869	5198884
3	5188447	5188704
3	5217606	5219858
3	5235414	5240885
3	5284564	5286163
3	5323547	5327229
3	5347494	5394603
3	5350689	5397043
3	5372514	5379663
3	5377843	5378787
3	5377843	5378787
3	5419128	5429569
3	5437945	5439215
3	5473222	5863134
3	5492928	5497573
3	5493023	5497557
3	5493710	5497593
3	5567437	5567960
3	5574573	5586981
3	5628654	5629351
3	5729827	5769829
3	5887909	5888878
3	5903915	5907405
3	5903957	5907400
3	5903962	5907400
3	5945727	5960970
3	6032534	6059318
3	6036152	6059803
3	6092968	6102288
3	6135604	6208735
3	6152125	6184224
3	6177430	6198865
3	6194038	6195885
3	6251297	6251806
3	6275862	6293423
3	6277715	6293228
3	6433319	6436115
3	6529418	6556666
3	6604856	6611645
3	6608574	6612938
3	6608584	6612826
3	6608598	6612826
3	6609441	6613533
3	6659183	6659566
3	6680357	6716939
3	6697299	6697841
3	6855505	6858344
3	6995618	7004673
3	7004841	7008049
3	7034857	7129897
3	7060079	7060746
3	7217856	7235820
3	7307032	7308718
3	7326760	7330954
3	7358354	7360470
3	7358354	7360477
3	7358949	7360431
3	7530309	7714630
3	7585427	8008845
3	7607339	7644705
3	7863837	7871829
3	7934029	7950069
3	8283925	8285127
3	8283933	8285120
3	8283951	8285124
3	8411690	8412725
3	8411800	8412740
3	8414241	8476573
3	8449264	8455250
3	8617564	8666381
3	8625787	8626190
3	8669902	8702338
3	8670938	8681891
3	8677163	8682130
3	8678415	8682364
3	8679545	8681103
3	8692576	8695969
3	8702026	8715766
3	8779599	8820201
3	8783681	8816515
3	8804618	8811491
3	8963543	8963983
3	8968540	8978064
3	9115702	9116155
3	9115702	9116155
3	9318160	9325444
3	9318166	9327441
3	9318168	9323848
3	9318168	9323848
3	9318527	9326441
3	9329569	9332018
3	9412588	9417506
3	9502870	9516121
3	9502870	9559089
3	9519199	9521673
3	9519419	9521174
3	9519419	9521174
3	9552792	9553841
3	9572018	9590837
3	9636778	9693092
3	9693913	9756456
3	9703769	9704781
3	9853683	9855146
3	9879423	9888370
3	9917664	9917764
3	9932806	9933018
3	9990575	10041281
3	9992320	9993404
3	10047954	10048142
3	10125805	10187505
3	10131259	10135827
3	10158976	10164989
3	10166056	10166895
3	10176868	10181013
3	10184457	10187226
3	10184457	10187226
3	10184487	10187260
3	10184567	10187226
3	10200191	10203514
3	10231865	10239447
3	10704895	10707880
3	10707836	10707880
3	10724753	10733423
3	10884702	10886421
3	10950088	10950589
3	11000789	11440101
3	11001333	11438024
3	11066598	11070197
3	11066636	11071491
3	11066705	11071349
3	11114462	11126972
3	11368650	11373267
3	11368779	11373233
3	11368779	11373233
3	11368814	11373209
3	11461688	11466801
3	11462716	11484521
3	11594157	11600292
3	11604285	11607810
3	11604290	11604802
3	11604327	11605583
3	11604327	11605648
3	11658224	11658632
3	11719128	11720288
3	11740772	11742802
3	11740873	11742682
3	11740921	11742658
3	11934058	11934695
3	11942322	11943985
3	11949046	12004834
3	12217640	12219557
3	12217685	12219875
3	12217693	12219875
3	12287618	12287996
3	12287888	12288008
3	12324023	12325051
3	12360890	12370178
3	12529070	12529964
3	12623495	12626315
3	12623495	12626315
3	12678518	12715608
3	12859086	12861242
3	12859103	12861583
3	12859103	12861583
3	12992372	13012460
3	12997158	13006102
3	13003803	13006102
3	13099933	13101082
3	13100025	13101053
3	13100025	13101075
3	13177154	13177709
3	13177154	13177709
3	13209917	13212044
3	13209917	13212044
3	13282337	13283515
3	13282337	13283515
3	13291067	13297868
3	13546746	13549195
3	13639454	13640756
3	13639682	13640772
3	13639685	13640777
3	13664776	13668894
3	13702848	13716437
3	13777324	13789904
3	14124429	14165072
3	14136680	14137356
3	14136742	14137337
3	14136742	14137337
3	14249663	14254584
3	14249684	14254442
3	14249684	14254442
3	14254583	14255810
3	14263841	14315145
3	14335982	14336622
3	14343553	14350665
3	14503586	14503710
3	14549839	14567792
3	14579135	14580853
3	14669081	14707316
3	14688306	14689776
3	14742874	14744789
3	14768152	14769546
3	15053307	15178411
3	15057550	15154704
3	15240623	15240755
3	15257930	15370385
3	15530125	15531072
3	15539354	15542994
3	15774081	15774140
3	15796265	15796750
3	15803658	15805021
3	15803663	15805229
3	15803690	15805178
3	15953861	15973410
3	16026123	16034721
3	16197615	16199809
3	16197651	16199778
3	16264982	16265179
3	16539110	16548408
3	16543977	16615504
3	16554520	16575748
3	16565989	16598617
3	16587601	16588467
3	16588940	16603580
3	16593686	16617267
3	16593843	16595512
3	16596374	16598753
3	16611174	16617234
3	16760240	16782356
3	16953826	16977423
3	16984085	16989691
3	17148533	17149339
3	17349760	17445179
3	17426086	17461426
3	17499371	17504161
3	17499372	17504143
3	17513885	17741892
3	17596792	17608520
3	17678567	17683523
3	17678567	17683523
3	17678570	17683537
3	17702015	17702651
3	18016879	18022931
3	18195494	18201516
3	18428985	18836500
3	18631532	18633428
3	18688461	18689286
3	18753091	18753752
3	18764094	18799726
3	18899228	18909566
3	18904656	18911720
3	18904795	18909566
3	18909493	18912914
3	19092276	19097374
3	19225960	19238892
3	19381137	19385031
3	19436044	19461898
3	19494161	20597009
3	19545259	19579438
3	19563641	19650702
3	19564563	19572863
3	19586164	19631929
3	19595434	19623693
3	19761475	19764833
3	19767423	19781581
3	20269620	20276390
3	20269839	20276249
3	20297091	20298234
3	20332830	20335488
3	20332834	20335506
3	20345468	20450964
3	20696764	21012299
3	20788761	20793862
3	20833593	20835087
3	20854432	20856367
3	20873889	20886873
3	20925750	20936164
3	20946941	20954685
3	20963001	20964917
3	20968025	20972011
3	21057781	21067493
3	21092415	21098748
3	21156351	21188230
3	21190342	21301215
3	21212304	21301069
3	21234132	21301069
3	21245558	21247235
3	21475330	21491630
3	21583448	21605320
3	21670361	21671021
3	21670361	21671021
3	21682213	21684365
3	21682234	21684445
3	21682234	21684469
3	21715016	21716280
3	21733666	21744556
3	21751535	21754327
3	21761886	21770562
3	21780729	21781811
3	21788602	21823202
3	21805397	21824809
3	21837926	21841892
3	21887738	21920801
3	21950066	21952142
3	21956350	21960997
3	21989661	21991872
3	21989661	22036676
3	22036552	22050852
3	22036552	22050852
3	22043039	22130020
3	22139681	22166209
3	22156962	22165541
3	22210451	22213092
3	22232739	22233986
3	22237830	22244925
3	22237947	22244906
3	22237947	22244906
3	22239089	22244556
3	22262333	22290004
3	22320651	22327933
3	22518681	22568061
3	22520448	22566872
3	22551094	22571303
3	22679312	22682829
3	22866043	22869366
3	22866043	22869366
3	22866044	22869408
3	22900044	22905358
3	23047354	23050609
3	23060443	23109006
3	23082588	23085875
3	23120749	23130028
3	23236685	23581604
3	23472513	23477174
3	23472713	23477166
3	23714779	23725384
3	23716050	23728406
3	24065666	24073091
3	24247907	24248508
3	24437574	24467753
3	24703949	24778947
3	24739407	24744136
3	24739889	24744124
3	24739889	24744124
3	24761413	24763007
3	24805759	24836858
3	24851462	24866125
3	24860710	24887568
3	24899004	24903001
3	24926943	24951006
3	24945203	25071756
3	24989326	24990807
3	24989344	24990715
3	25006335	25038850
3	25036183	25040446
3	25036969	25038850
3	25626323	25626649
3	25628676	25629300
3	25631131	25632706
3	25677248	25683014
3	25702075	25719223
3	25751122	25751411
3	25783012	25790884
3	25808334	25813974
3	25808529	25813567
3	25808529	25813567
3	25870966	25964171
3	25878452	26181601
3	25995315	26128993
3	26001768	26124429
3	26363027	26375812
3	26363829	26373536
3	26383628	26398016
3	26384169	26398016
3	26384294	26397913
3	26384969	26397963
3	26390510	26403109
3	26391947	26404066
3	26396402	26398016
3	26407910	26410859
3	26409444	26410749
3	26409471	26410766
3	26409478	26410807
3	26420037	26421566
3	26462329	26466047
3	26543997	26547253
3	26660029	26667914
3	26660511	26666145
3	26733107	26735390
3	26773574	26778226
3	26796350	26990107
3	26887663	26898012
3	26890245	26891224
3	26925102	26942349
3	27026950	27041889
3	27030551	27031699
3	27031096	27041889
3	27076796	27078855
3	27154195	27156868
3	27369381	27374069
3	27372851	27373409
3	27372851	27376155
3	27373256	27374402
3	27453007	27453278
3	27595666	27613572
3	27597537	27611036
3	27609143	27610696
3	27609143	27610696
3	27654326	27656617
3	27660388	27661293
3	27671955	27676806
3	27770884	27773020
3	27795957	27802008
3	27832488	27841069
3	28145509	28156187
3	28186110	28186947
3	28332441	28337805
3	28350568	28351824
3	28350568	28351824
3	28350593	28351824
3	28350659	28351824
3	28351523	28359951
3	28420493	28687015
3	28497466	28504462
3	28598003	28602945
3	28605965	28636615
3	28628112	28630019
3	28628159	28630008
3	28628267	28630173
3	28629169	28629888
3	28669596	28747429
3	28678704	28680663
3	28693592	28702634
3	28724433	28725054
3	28768295	28775352
3	28768478	28776317
3	28768540	28776327
3	28768540	28776327
3	28768602	28776117
3	28896643	29165983
3	28906313	29168491
3	28908320	28958698
3	28908724	28909274
3	29078864	29089007
3	29171038	29189900
3	29245678	30074630
3	29302591	29319855
3	29336660	29347510
3	29433800	29441882
3	29516906	29528067
3	29518279	29523625
3	29519897	29525902
3	29541190	29542728
3	29653548	29659433
3	29653816	29658734
3	29714961	29719380
3	30025970	30029624
3	30056860	30124385
3	30057326	30125089
3	30116177	30157039
3	30281823	30282806
3	30318123	30347240
3	30345997	30347205
3	30346409	30349326
3	30346698	30347240
3	30371460	30372251
3	30606312	30650309
3	30652151	30668019
3	30828000	30836512
3	30868466	30871939
3	30953243	30958335
3	30953250	30958391
3	30953258	30958386
3	30987460	31050252
3	31305293	31310186
3	31776052	31790038
3	31988060	31990935
3	31999277	32008698
3	32060520	32066720
3	32060592	32066470
3	32259784	32259846
3	32272665	32273008
3	32272665	32301426
3	32297446	32298338
3	32297501	32298032
3	32297501	32298032
3	32297549	32297974
3	32297549	32301426
3	32539475	32578483
3	32570319	32571059
3	32623373	32671872
3	32626649	32627660
3	32765254	32766569
3	32904575	32913463
3	32908971	32933224
3	32916493	32922652
3	32934263	32956282
3	33096759	33097166
3	33247857	33314447
3	33386305	33565960
3	33480769	33527699
3	33852712	33853878
3	34078243	34078841
3	34078243	34078841
3	34078250	34078840
3	34093274	34099039
3	34208105	34209166
3	34208145	34209334
3	34208145	34209334
3	34222598	34224035
3	34222604	34223948
3	34222604	34223948
3	34338253	34357582
3	34652742	34664078
3	34693173	34752869
3	34706647	34718867
3	34867713	34899581
3	34991842	35003336
3	35094027	35113111
3	35245611	35247562
3	35358562	35372823
3	35762283	35900278
3	35762668	35899260
3	35803780	35804541
3	35893039	35897106
3	35974287	35988275
3	36112501	36113200
3	36130055	36131460
3	36266618	36273689
3	36355368	36371795
3	36357756	36375093
3	36424558	36744895
3	36466654	36467911
3	36514203	36515974
3	36549711	36551470
3	36590559	36641325
3	36670235	36677922
3	36670289	36677986
3	36670289	36677986
3	36707369	36710891
3	36722681	36724611
3	36883703	36890183
3	36907446	36974069
3	36929472	36941710
3	37147352	37555992
3	37175235	37176719
3	37203540	37210219
3	37399051	37400474
3	37399309	37400450
3	37399309	37400450
3	37411383	37414092
3	37411384	37413985
3	37411384	37413985
3	37411519	37413985
3	37411929	37413985
3	37477532	37481633
3	37481298	37481633
3	37484009	37484578
3	37685309	37686116
3	37710301	37712049
3	37710301	37712049
3	37710416	37711954
3	37732970	37733655
3	37756933	37758687
3	37756977	37758702
3	37756977	37758702
3	37870976	37935926
3	37935926	37946283
3	37936926	37945436
3	37936979	37945385
3	37936979	37945385
3	37940617	37942957
3	37940617	37945651
3	37945615	38120450
3	38788744	38800522
3	38840602	38850884
3	38842166	38853521
3	38947543	38949669
3	38947543	38949669
3	38959888	38961074
3	38984828	38986373
3	38984828	38986373
3	38984890	38986378
3	38984903	38986373
3	39004429	39007828
3	39029937	39079532
3	39126792	39141200
3	39248190	39249238
3	39248190	39249238
3	39309994	39372588
3	39309994	39372588
3	39538397	39554732
3	39662697	39708693
3	39697620	39732056
3	39716472	39725476
3	39719725	39737363
3	39721253	39738470
3	39751440	39753777
3	39804222	39817343
3	40258575	40259762
3	40259703	40259762
3	40309279	40312315
3	40411262	40420656
